0;-0.936161458492279;-1.2019259929656982;9.138946533203125
117;-1.0103839635849;-2.7079248428344727;9.749486923217773
178;-1.5682499408721924;-1.9082369804382324;9.433443069458008
178;-1.5682499408721924;-1.9082369804382324;9.433443069458008
242;-0.1484450399875641;-3.438178539276123;10.855642318725586
298;-0.7230709791183472;-2.14048171043396;9.636956214904785
298;-0.7230709791183472;-2.14048171043396;9.636956214904785
359;-0.967287003993988;-2.418217658996582;9.09345531463623
417;-1.1708003282546997;-1.5538843870162964;9.603436470031738
477;-0.6680026650428772;-1.812466025352478;9.90272045135498
541;2.856369733810425;-1.6831752061843872;8.78219985961914
599;1.0271438360214233;-3.5866236686706543;9.639349937438965
599;1.0271438360214233;-3.5866236686706543;9.639349937438965
658;-1.0558751821517944;-2.0854134559631348;9.744698524475098
720;-2.0566821098327637;-2.9665064811706543;8.961771011352539
778;-2.0973846912384033;-1.58022141456604;9.129369735717773
840;-1.0486923456192017;-1.9800652265548706;9.000079154968262
899;-0.7206767201423645;-2.3655436038970947;9.284997940063477
899;-0.7206767201423645;-2.3655436038970947;9.284997940063477
960;-0.6488484740257263;-2.8707354068756104;9.495694160461426
1022;0.8619389533996582;-2.906649589538574;10.194822311401367
1079;-2.755810260772705;0.17957061529159546;9.821314811706543
1139;-1.3647366762161255;-3.529160976409912;9.337671279907227
1199;-0.35674694180488586;-2.353572130203247;9.356825828552246
1199;-0.35674694180488586;-2.353572130203247;9.356825828552246
1260;-0.21548473834991455;-2.3200523853302;9.5220308303833
1323;0.6105400919914246;-2.6408851146698;10.5204439163208
1379;-2.2769553661346436;-2.42061185836792;11.207600593566895
1438;0.1412622183561325;-2.4038519859313965;10.307353019714355
1498;-1.4605076313018799;-2.786935806274414;9.107821464538574
1498;-1.4605076313018799;-2.786935806274414;9.107821464538574
1558;-0.8882759809494019;-1.7861289978027344;9.155706405639648
1618;-2.5259599685668945;-2.815667152404785;8.609811782836914
1677;-1.5395187139511108;-0.9409499764442444;8.930644989013672
1739;-1.1875603199005127;-3.560286521911621;8.99050235748291
1800;-0.39266106486320496;-2.08062481880188;10.314536094665527
1800;-0.39266106486320496;-2.08062481880188;10.314536094665527
1859;-1.2067145109176636;-2.5020172595977783;9.387951850891113
1920;-1.8148603439331055;-3.098191499710083;9.842864036560059
1979;-0.9194015264511108;3.6081721782684326;7.898712635040283
